Louise Kennedy	PERSON	-LRB-
Roxanne McKee	PERSON	-RRB- .
		
		Louise refuses to sleep with him , and tells
Sean	PERSON	that the only way to settle the debt would be to give Warren ownership of
Evissa	LOCATION	.
		
		Sean agrees .
		
		Warren embarks on an affair with
Clare Cunningham	PERSON	-LRB-
Gemma Bissix	PERSON	-RRB- , whilst she is still married to
Max Cunningham	PERSON	-LRB-
Matt Littler	PERSON	-RRB- .
		
		A passionate rendezvous between them is taped by
Mel Burton	PERSON	-LRB-
Cassie Powney	PERSON	-RRB- , which she shows to
Sam	PERSON	`` OB ''
O'Brien	PERSON	-LRB-
Darren Jeffries	PERSON	#NOM?
Sophie Burton	PERSON	-LRB- Connie Powney -RRB- .
		
		Mel and
Sophie	PERSON	are killed afterwards , and OB is severely injured , in the explosion at The Dog in the
Pond	LOCATION	.
		
		OB tells
Max	PERSON	about the affair and Max fires Warren from
The Loft	LOCATION	.
		
		Warren hires thugs to trash The Loft .
		
		Max reluctantly signs his half of The Loft over to
Warren	LOCATION	.
		
		When Clare returns , she and
Warren	PERSON	are partners in owning The
Loft	LOCATION	.
		
		However ,
Warren	PERSON	and
Clare	PERSON	dispute .
		
		Warren and
Calvin Valentine	PERSON	-LRB-
Ricky Whittle	PERSON	#NOM?
Louise	ORGANIZATION	's affections .
		
		Mercedes
McQueen	PERSON	-LRB-
Jennifer Metcalfe	PERSON	#NOM?
Warren	PERSON	after being accused of infidelity by her boyfriend ,
Russ Owen	PERSON	-LRB-
Stuart Manning	PERSON	-RRB- .
		
		When
Warren	ORGANIZATION	uncovers
Sean	PERSON	's return , demanding # 10,000 from
Louise	LOCATION	, he agrees to help
Louise	PERSON	gain the money .
		
		However ,
Warren	PERSON	later kidnaps
Sean	PERSON	and kills him .
		
		Louise and
Calvin	PERSON	end their relationship , and
Warren	ORGANIZATION	supports her .
		
		After sleeping together ,
Louise	PERSON	guiltily reunites with
Calvin	PERSON	.
		
		
Justin Burton	PERSON	-LRB-
Chris Fountain	ORGANIZATION	#NOM?
Warren	PERSON	.
		
		Warren is arrested for
Sean	PERSON	's murder after
Clare	PERSON	alerts the police .
		
		He is however released after a failure to find
Sean	PERSON	's body .
		
		Shortly after ,
Clare	PERSON	is pushed over the balcony of
The Loft	ORGANIZATION	in an attempt on her life .
		
		Justin witness
Warren	PERSON	and Mercedes in bed as he plans to leave with
Katy	PERSON	-LRB-
Hannah Tointon	PERSON	-RRB- .
		
		Justin heads to the train station and is run over by a van .
		
		Warren is arrested for the attempt on Clare 's life , but is innocent .
		
		During his court appearance ,
Warren	PERSON	is found innocent as Mercedes admits she was with him .
		
		Warren visited a hospitalised
Justin	PERSON	, revealing he was the assailant who almost killed him and later ,
Katy	PERSON	is disgusted to learn that
Warren	ORGANIZATION	killed
Sean	PERSON	.
		
		Warren grows fonder of
Justin	PERSON	, who begins working for
Warren	ORGANIZATION	, as
Louise	LOCATION	and
Warren	ORGANIZATION	's relationship becomes more serious .
		
		Clare continues attempts to drive
Louise	PERSON	and Warren apart .
		
		However ,
Warren	PERSON	threatens to push her from the balcony if she does not sign over
The Loft	LOCATION	to him and leave Hollyoaks , to which she agrees .
		
		Days later ,
Warren	PERSON	returns home to his flat to find it trashed and no sign of Katy .
		
		Warren ,
Justin	PERSON	and Max begin looking for her , and are later called by
Clare	PERSON	, who tells them she has Katy .
		
		Clare tells
Warren	PERSON	that she wants revenge on
Justin	PERSON	for pushing her over the balcony .
		
		Warren pretends to kill
Justin	PERSON	.
		
		However ,
Clare	PERSON	is not fooled , so drives off with Katy tied up in the car .
		
		Warren ,
Max	PERSON	and
Justin	PERSON	follow her .
		
		As
Clare	PERSON	swerves to avoid cyclists , she crashes over a cliff and into water below .
		
		Warren ,
Justin	PERSON	and
Max	PERSON	jump in , rescuing Katy .
		
		Clare meanwhile , disappears underneath the water , apparently dying .
		
		Some time after ,
Louise	PERSON	is notified that a body has been found , and it may be
Sean	PERSON	.
		
		Louise identifies the body , but it turns out to not be
Sean	PERSON	's .
		
		Katy attempts to try to tell
Louise	PERSON	that
Warren	PERSON	killed
Sean	PERSON	, but he ends up proposing to her , to which she accepts .
		
		During their engagement party ,
Louise	PERSON	becomes suspicious of
Warren	ORGANIZATION	's dealings , and is later attacked in
Evissa	LOCATION	by Ste Hay -LRB-
Kieron Richardson	PERSON	-RRB- , who ends up setting fire to it and leaving
Louise	PERSON	for dead .
		
		
Calvin saves Louise	PERSON	, and the next day ,
Warren	PERSON	beats up Ste. Following a poker game with
Tony Hutchinson	PERSON	-LRB-
Nick Pickard	PERSON	-RRB- ,
Mike Barnes	PERSON	#NOM?
Hirst	PERSON	#NOM?
Darren Osborne	PERSON	-LRB-
Ashley Taylor Dawson	PERSON	-RRB- ,
Warren	PERSON	ends up winning
Darren	PERSON	's half of The Dog .
		
		Warren tells
Louise	PERSON	he has bought her The Dog for
Christmas	DATE	.
		
		When they inform
Jack	PERSON	-LRB-
James McKenna	PERSON	#NOM?
Frankie Osborne	PERSON	-LRB-
Helen Pearson	PERSON	-RRB- that they now own a half of The Dog ,
Jack	PERSON	suffers a heart attack .
		
		As
Jack recovers	PERSON	,
Frankie	PERSON	goes through the unpleasantness of having to share The Dog with
Warren	PERSON	and
Louise	PERSON	.
		
		Warren 's old friends appear at The Dog and hold everyone hostage , which ends with
Darren	PERSON	getting shot .
		
		Louise feels she can not trust Warren anymore , but forgives him when he signs back his half of The Dog to the
Osbornes	LOCATION	.
		
		Barry `` Newt ''
Newton	PERSON	-LRB-
Nico Mirallegro	PERSON	#NOM?
Lauren Valentine	PERSON	-LRB-
Dominique Jackson	PERSON	#NOM?
Sean	PERSON	's body , and
Warren	PERSON	confesses to
Louise	LOCATION	that he killed him .
		
		Louise is furious , but becomes more angry when she finds out Katy knew .
		
		Louise then exposes
Katy	PERSON	and
Zak Ramsey	PERSON	's -LRB-
Kent Riley	PERSON	#NOM?
Warren	LOCATION	.
		
		Katy is angry when
Louise	PERSON	agrees to become an alibi for
Warren	PERSON	on the
night	TIME	of
Sean	PERSON	's death as she does not want him to go to prison .
		
		Katy tells
Warren	ORGANIZATION	to admit to the murder but he refuses .
		
		Katy decides to leave , but is dragged from a taxi by
Louise	PERSON	and
Warren	PERSON	.
		
		After
Warren	PERSON	attempts to convince Katy to stay , she leaves .
		
		Louise is later arrested for
Sean	PERSON	's murder .
		
		Warren and
Darren	PERSON	persuade mentally unstable
Jake Dean	PERSON	-LRB-
Kevin Sacre	PERSON	#NOM?
Sean	PERSON	's murder , to which he does .
		
		Louise is then released .
		
		
Mandy Richardson	PERSON	-LRB-
Sarah Jayne Dunn	PERSON	#NOM?
Louise	PERSON	become wedding planners .
		
		Mandy then starts to help
Warren	PERSON	plan his wedding to
Louise	LOCATION	.
		
		Louise becomes very suspicious of Warren and
Mandy	PERSON	, believing they are sleeping together .
		
		
Cindy Cunningham	PERSON	-LRB-
Stephanie Waring	PERSON	#NOM?
Louise	LOCATION	further into believing this .
		
		Louise turns to alcohol , which finally drives Warren to confide in
Mandy	LOCATION	and begin an affair .
		
		
Ravi Roy	PERSON	-LRB-
Stephen Uppal	PERSON	#NOM?
Mandy	PERSON	and Warren sleeping together on one occasion , but agrees to keep quiet .
		
		Nige Foster -LRB-
Sam Townend	PERSON	-RRB- is revealed to be alive , despite
Warren	PERSON	telling
Calvin	PERSON	, who thinks he killed him , he is dead .
		
		Warren pays Nige money to stay hidden so that it keeps
Calvin	PERSON	on his side .
		
		Calvin agrees to take part in a raid on The Loft after he is approached by DI
Mark Gascoyne	PERSON	-LRB-
Craig Russell	PERSON	-RRB- .
		
		Not having time to warn
Warren	PERSON	about the raid ,
Calvin	PERSON	goes along with
Mark	PERSON	and two other officers , whom he later discovers are not police officers and that the raid is unofficial .
		
		Mark gets
Calvin	PERSON	to beat Warren up as revenge on him after he beat him up .
		
		Calvin has to agree , however he phones an ambulance afterwards .
		
		Mandy tells
Louise	PERSON	about the affair and the pair plan revenge on
Warren	ORGANIZATION	, after
Louise	PERSON	tells
Mandy	PERSON	that
Warren	ORGANIZATION	killed
Sean	PERSON	.
		
		They then come up with a plan to steal
Warren	PERSON	's money and go to the police about the murder .
		
		Louise sees
CCTV	ORGANIZATION	footage of
Warren	ORGANIZATION	and
Mandy	PERSON	sleeping together in
The Loft	LOCATION	and decides to murder
Warren	PERSON	and frame
Mandy	PERSON	.
		
		On the wedding day ,
Warren	PERSON	's foster brother Spencer Gray -LRB-
Darren John Langford	PERSON	-RRB- turns up , stating his mother has died .
		
		Warren asks him to be his best man .
		
		Warren ,
Ravi	PERSON	and
Spencer	PERSON	arrive at the hotel where the wedding is being held .
		
		Warren goes up to
Louise	LOCATION	's room where he hides a necklace for her , however , he finds the gun which she plans to use to kill him .
		
		Warren takes the gun and removes the bullets as
Louise	LOCATION	returns to the room .
		
		He gives her the necklace and asks if the gun was his present .
		
		Louise reveals she hates
Warren	PERSON	because he had ruined her life , killed her husband and cheated on her .
		
		Warren begins crying and apologises to
Louise	LOCATION	, telling her that he wants to start a family with her .
		
		Louise picks up the gun and tells him she could never bring his child into the world .
		
		However ,
Louise	PERSON	discovers the gun is empty and
Warren	ORGANIZATION	reveals he has the bullets .
		
		Warren attacks
Louise	PERSON	for trying to kill him .
		
		A struggle breaks out and
Warren	PERSON	ends up killing
Louise	PERSON	.
		
		The wedding party believe
Louise	PERSON	left
Warren	PERSON	due to his affair , unaware of her death .
		
		A heartbroken Warren watches as
Mandy	PERSON	leaves the village with Tony .
		
		Carmel and
Calvin	PERSON	approach him in an attempt to comfort him .
		
		Carmel mentions that
Louise	PERSON	was pregnant , leaving Warren devastated .
		
		Warren captures the affections of
Sasha Valentine	PERSON	-LRB-
Nathalie Emmanuel	PERSON	-RRB- , who
Warren	PERSON	asks to help look after
Spencer	PERSON	.
		
		Warren and
Sasha	PERSON	share a kiss .
		
		Warren upsets her by having a one-night stand with
Sarah Barnes	PERSON	-LRB-
Loui Batley	PERSON	-RRB- .
		
		However ,
Warren	PERSON	and
Sasha	PERSON	eventually begin a relationship , with
Sasha	PERSON	moving in .
		
		Calvin makes numerous attempts to stop his sister from seeing
Warren	PERSON	, however it only pushes her away .
		
		Calvin then records a confession from Warren that he murdered
Sean	PERSON	, and also admits to
Louise	LOCATION	's murder .
		
		Mark arrests Warren , but later tells
Calvin	PERSON	that the recorder has not worked and that
Warren	ORGANIZATION	will be released .
		
		Calvin goes to see Warren at
The Loft	LOCATION	and a fight breaks out .
		
		The fight gets out of hand when
Warren	PERSON	is knocked over
The Loft	LOCATION	balcony .
		
		Sasha breaks them up as onlookers watch .
		
		After
Calvin announces Warren	PERSON	as a murderer in front of the villagers ,
Sasha	PERSON	takes
Warren	ORGANIZATION	's side .
		
		Warren starts to become the victim of a hate campaign with posters spread around the village declaring him to be a murderer .
